min_df=1,,min_df=2,,min_df=3,
word,TF-IDF,word,TF-IDF,word,TF-IDF
アンプ,0.005973455,諦める,0.00749165,潜める,0.007506696
in,0.005972218,足,0.007460525,響く,0.007485548
瞳,0.005969637,目指す,0.007447784,大好き,0.007364847
捨てる,0.00595134,言葉,0.007420494,囲む,0.007332439
暮らす,0.00591969,僕達,0.00738653,鳥,0.007319325
行ける,0.00591954,信じる,0.00734663,コーラ,0.007315822
papa,0.005899689,今夜,0.007334418,悲しい,0.00729953
舞う,0.005874323,肩,0.007316833,指,0.007239573
耳,0.005830546,つける,0.007294899,疲れる,0.007225494
照らす,0.005825008,熱,0.007262047,力,0.007219302
やむ,0.005823571,白人,0.00725889,電車,0.007216706
檻,0.005814195,盗む,0.00722271,今,0.007196718
輝く,0.005685934,輝く,0.007206263,少年,0.007191511
許す,0.005678407,美しい,0.007201959,行幸,0.007175948
立ち止まる,0.005619194,嫌,0.007188364,永遠,0.007171446
待つ,0.005616883,体,0.007186289,国,0.007117164
帰れる,0.005595755,潜める,0.007144088,続ける,0.007068027
海,0.00558107,影,0.007118234,乗せる,0.007040488
二人,0.00557962,うたう,0.007083693,覚える,0.007011341
いない,0.005573135,辿る,0.007046689,きり,0.006993663
世の中,0.005573135,優しい,0.006970185,公園,0.006973512
触れる,0.005567172,君の声,0.006905984,いける,0.006952715
ライト,0.005556837,夜明け,0.006894887,最後,0.006811717
下,0.005538396,ファンファーレ,0.006894887,交わす,0.006808339
雲,0.005529993,baby,0.006890481,追いかける,0.006721088
純血,0.005527154,降る,0.006883378,買う,0.006688997
諦める,0.005478815,止む,0.00685833,繰り返す,0.006629608
クルージング,0.005477004,場所,0.006774661,砂,0.006620447
3セット,0.005477004,赤い,0.006772322,約束,0.006505363
見上げる,0.005433944,アルバム,0.006672222,夕焼け,0.006494678
肌,0.005423295,おもちゃ,0.006650387,人間,0.006491865
熱,0.005377126,囲む,0.006648839,変わる,0.006208385
青い空,0.005297059,大人,0.006639001,上,0.006187353
昔,0.005295683,疲れる,0.006628053,乗る,0.006028237
ひこうき雲,0.005275115,正しい,0.006611057,伸ばす,0.006019299
藍色,0.005275115,悲しい,0.006608685,悲しみ,0.006005727
汚い,0.005267852,今,0.006576167,豚,0.006003475
度,0.005227662,響く,0.006563289,ケース,0.005975638
白い,0.005213248,フロアー,0.006397573,海岸,0.005869369
赤毛,0.005213248,遊ぶ,0.006380502,生きる,0.005863678
遊ぶ,0.00519966,すべて,0.006278598,想い,0.005757785
無い,0.00517519,少年,0.0062708,バス,0.005560993
色,0.005174568,国,0.006257741,眠る,0.00551111
おもちゃ,0.005160426,続ける,0.0062403,せい,0.00547957
i,0.005154577,大好き,0.006239342,いう,0.005439592
