,words,vector
852,始める,0.0029418000150484252
853,姿,0.0058836000300968505
854,嫉妬,0.0029418000150484252
855,嫌,0.011767200060193701
856,嫌う,0.0029418000150484252
857,嬉しい,0.0029418000150484252
858,子,0.0029418000150484252
859,子ども,0.0029418000150484252
860,子供,0.0029418000150484252
861,子猫,0.0029418000150484252
862,字,0.0029418000150484252
863,季節,0.0029418000150484252
864,学校,0.0029418000150484252
865,学生,0.0029418000150484252
866,宇宙,0.023534400120387402
867,宇宙船,0.0029418000150484252
868,守れる,0.0029418000150484252
869,安い,0.011767200060193701
870,完全,0.0058836000300968505
871,完成,0.0058836000300968505
872,宝探し,0.0029418000150484252
873,宝物,0.0029418000150484252
874,家,0.03824340019562952
875,寂しい,0.014709000075242125
876,寄せる,0.0029418000150484252
877,寝たきり,0.0029418000150484252
878,寝ぼけ,0.0029418000150484252
879,少女,0.008825400045145275
880,少年,0.014709000075242125
881,尽きる,0.008825400045145275
882,居眠り,0.0029418000150484252
883,届く,0.008825400045145275
884,山,0.0029418000150484252
885,山びこ,0.0029418000150484252
886,島国,0.0029418000150484252
887,嵐,0.0058836000300968505
888,川,0.0029418000150484252
889,巡る,0.0029418000150484252
890,左,0.0029418000150484252
891,帰り道,0.0058836000300968505
892,帰る,0.014709000075242125
893,帰れる,0.020592600105338976
894,帰宅,0.0029418000150484252
895,平和,0.008825400045145275
896,年,0.01765080009029055
897,幸せ,0.0029418000150484252
898,幾,0.0029418000150484252
899,広告,0.0058836000300968505
900,度,0.07354500037621063
901,座,0.0058836000300968505
902,庭,0.0029418000150484252
903,引きずる,0.0058836000300968505
904,弟,0.0029418000150484252
905,弦,0.0029418000150484252
906,弧,0.0029418000150484252
907,弱い,0.014709000075242125
908,弱虫,0.0029418000150484252
909,弱音,0.008825400045145275
910,弾ける,0.0029418000150484252
911,彗星,0.0029418000150484252
912,形,0.008825400045145275
913,影,0.008825400045145275
914,彷徨,0.008825400045145275
915,彼,0.0029418000150484252
916,彼女,0.052952400270871655
917,待ち合わせ,0.0029418000150484252
918,待つ,0.01765080009029055
919,後,0.01765080009029055
920,後ろ,0.0029418000150484252
921,後戻り,0.0029418000150484252
922,得意げ,0.0029418000150484252
923,微熱,0.0029418000150484252
924,微笑む,0.014709000075242125
925,心,0.06177780031601693
926,心無い,0.0029418000150484252
927,心配,0.020592600105338976
928,必死,0.0029418000150484252
929,忍び込む,0.0058836000300968505
930,忘れる,0.044127000225726375
931,忘れ去る,0.0029418000150484252
932,怒り,0.0058836000300968505
933,怖い,0.0029418000150484252
934,思い,0.0029418000150484252
935,思い出,0.0029418000150484252
936,思い出す,0.03235980016553268
937,思い出せる,0.0058836000300968505
938,思う,0.07354500037621063
939,思春,0.0029418000150484252
940,急ぐ,0.0029418000150484252
941,性格,0.0029418000150484252
942,怪しい,0.0029418000150484252
943,恋,0.020592600105338976
944,恋い焦がれる,0.0029418000150484252
945,恋しい,0.008825400045145275
946,恋人,0.0029418000150484252
947,恐ろしい,0.0029418000150484252
948,恥,0.0029418000150484252
949,息,0.011767200060193701
950,息巻く,0.0029418000150484252
951,患者,0.0029418000150484252
952,悩み,0.0029418000150484252
953,悪あがき,0.0029418000150484252
954,悪口,0.0029418000150484252
955,悪魔,0.0029418000150484252
956,悲しい,0.008825400045145275
957,悲しみ,0.023534400120387402
958,悲劇,0.0029418000150484252
959,情熱,0.026476200135435828
960,惨め,0.0058836000300968505
961,想い,0.011767200060193701
962,想う,0.020592600105338976
963,意味,0.008825400045145275
964,愚か,0.0029418000150484252
965,愛,0.05589420028592008
966,愛しい,0.0029418000150484252
967,愛す,0.04118520021067795
968,愛する,0.0029418000150484252
969,愛情,0.0029418000150484252
970,感じ,0.0029418000150484252
971,感傷,0.0029418000150484252
972,感触,0.0029418000150484252
973,慌てる,0.0029418000150484252
974,憂い,0.0058836000300968505
975,憂鬱,0.008825400045145275
976,憎む,0.0058836000300968505
977,憧れる,0.014709000075242125
978,懐かしい,0.014709000075242125
979,我,0.0029418000150484252
980,戦う,0.0029418000150484252
981,戦争,0.0029418000150484252
982,戸惑う,0.0029418000150484252
983,戻る,0.0029418000150484252
984,戻れる,0.0029418000150484252
985,所,0.0029418000150484252
986,所沢,0.0029418000150484252
987,扉,0.0058836000300968505
988,手,0.026476200135435828
989,手紙,0.0029418000150484252
990,手続き,0.0029418000150484252
991,手軽,0.0029418000150484252
992,手際,0.0029418000150484252
993,打ち明ける,0.0029418000150484252
994,打つ,0.0058836000300968505
995,投げる,0.026476200135435828
996,抗う,0.0029418000150484252
997,抜く,0.0058836000300968505
998,抱える,0.0058836000300968505
999,抱く,0.01765080009029055
1000,押す,0.008825400045145275
1001,担ぐ,0.0029418000150484252
1002,指,0.014709000075242125
1003,振り上げる,0.0029418000150484252
1004,振り出し,0.0029418000150484252
1005,振り回す,0.0029418000150484252
1006,振り返る,0.0058836000300968505
1007,振る,0.0029418000150484252
1008,捧げる,0.0058836000300968505
1009,捨てる,0.01765080009029055
1010,掃き溜め,0.0058836000300968505
1011,探す,0.026476200135435828
1012,掴む,0.0058836000300968505
1013,掻き回す,0.0029418000150484252
1014,揃い,0.0029418000150484252
1015,揃える,0.0029418000150484252
1016,描く,0.0029418000150484252
1017,握りしめる,0.0058836000300968505
1018,揺らす,0.0029418000150484252
1019,揺る,0.0058836000300968505
1020,揺れる,0.0353016001805811
1021,携帯,0.0029418000150484252
1022,撫でる,0.0058836000300968505
1023,改札,0.0029418000150484252
1024,放りだす,0.0029418000150484252
1025,救える,0.0029418000150484252
1026,教える,0.011767200060193701
1027,教会,0.0058836000300968505
1028,散歩,0.0029418000150484252
1029,散歩道,0.0029418000150484252
1030,数える,0.0029418000150484252
1031,整形,0.0029418000150484252
1032,敵,0.0029418000150484252
1033,文字,0.0029418000150484252
1034,新しい,0.0029418000150484252
1035,新宿,0.0029418000150484252
1036,新譜,0.0029418000150484252
1037,方,0.0058836000300968505
1038,旅,0.06766140034611377
1039,旅人,0.008825400045145275
1040,旅行,0.0029418000150484252
1041,旗,0.0029418000150484252
1042,日,0.13826460070727598
1043,日々,0.023534400120387402
1044,日曜日,0.0029418000150484252
1045,昇る,0.0029418000150484252
1046,明かり,0.0029418000150484252
1047,明後日,0.008825400045145275
1048,明日,0.050010600255823226
1049,昔,0.01765080009029055
1050,星,0.050010600255823226
1051,映る,0.0058836000300968505
1052,映画,0.008825400045145275
1053,昨日,0.02941800015048425
1054,昼下がり,0.0029418000150484252
1055,時,0.047068800240774804
1056,時代,0.0029418000150484252
1057,時間,0.03235980016553268
1058,景色,0.0029418000150484252
1059,晴れ,0.0058836000300968505
1060,暑い,0.0029418000150484252
1061,暖かい,0.0058836000300968505
1062,暗い,0.0058836000300968505
1063,暮らす,0.01765080009029055
1064,書く,0.0058836000300968505
1065,最低,0.0353016001805811
1066,最後,0.011767200060193701
1067,最期,0.008825400045145275
1068,最高,0.014709000075242125
1069,有色,0.0029418000150484252
1070,服,0.0058836000300968505
1071,望む,0.0029418000150484252
1072,朝,0.023534400120387402
1073,朝日,0.0029418000150484252
1074,期,0.0029418000150484252
1075,木の葉,0.0029418000150484252
1076,木漏れ日,0.0029418000150484252
1077,末,0.0029418000150484252
1078,末路,0.0029418000150484252
1079,本当,0.02941800015048425
1080,本気,0.0029418000150484252
1081,来る,0.014709000075242125
1082,東,0.026476200135435828
1083,果て,0.03235980016553268
1084,果てる,0.0029418000150484252
1085,枯らす,0.0058836000300968505
1086,染まる,0.0058836000300968505
1087,染める,0.0029418000150484252
1088,校庭,0.0029418000150484252
1089,桜,0.0058836000300968505
1090,梓川,0.0029418000150484252
1091,森,0.0029418000150484252
1092,椅子,0.0029418000150484252
1093,楽,0.0029418000150484252
1094,楽しむ,0.0029418000150484252
1095,楽園,0.0058836000300968505
1096,様,0.0029418000150484252
1097,様々,0.0029418000150484252
1098,横,0.0029418000150484252
1099,横顔,0.008825400045145275
1100,機,0.0029418000150484252
1101,機嫌,0.0029418000150484252
1102,機械,0.0029418000150484252
1103,檻,0.020592600105338976
1104,次,0.008825400045145275
1105,欲しい,0.023534400120387402
1106,歌,0.047068800240774804
1107,歌う,0.1412064007223244
1108,止まる,0.0029418000150484252
1109,止む,0.011767200060193701
1110,止める,0.0058836000300968505
1111,正しい,0.011767200060193701
1112,正解,0.0029418000150484252
1113,武器,0.0058836000300968505
1114,武蔵野,0.0029418000150484252
1115,歩く,0.02941800015048425
1116,歩ける,0.0058836000300968505
1117,歩道,0.0029418000150484252
1118,歴史,0.0029418000150484252
1119,死に顔,0.0029418000150484252
1120,死ぬ,0.020592600105338976
1121,死ねる,0.008825400045145275
1122,死刑,0.0029418000150484252
1123,死神,0.0029418000150484252
1124,残す,0.0029418000150484252
1125,残せる,0.0029418000150484252
1126,殺す,0.0058836000300968505
1127,母さん,0.0029418000150484252
1128,毎日,0.011767200060193701
1129,毎晩,0.0029418000150484252
1130,毎朝,0.0029418000150484252
1131,毎週,0.0029418000150484252
1132,気,0.01765080009029055
1133,気づく,0.0058836000300968505
1134,気分,0.0058836000300968505
1135,気取る,0.0058836000300968505
1136,気持ち,0.023534400120387402
1137,水,0.0029418000150484252
1138,水平,0.0029418000150484252
1139,永遠,0.008825400045145275
1140,求める,0.0058836000300968505
1141,汗,0.0029418000150484252
1142,汚い,0.011767200060193701
1143,池,0.0029418000150484252
1144,決め込む,0.0029418000150484252
1145,沈む,0.0058836000300968505
1146,沈黙,0.0029418000150484252
1147,沸き上がる,0.0029418000150484252
1148,治安,0.0029418000150484252
1149,沿い,0.0029418000150484252
1150,法則,0.0029418000150484252
1151,波,0.023534400120387402
1152,泣き,0.0029418000150484252
1153,泣く,0.026476200135435828
1154,泣ける,0.0029418000150484252
1155,注文,0.0029418000150484252
1156,泳ぐ,0.0029418000150484252
1157,洗う,0.0029418000150484252
1158,流す,0.0058836000300968505
1159,流れる,0.01765080009029055
1160,流れ星,0.0029418000150484252
1161,流動,0.0029418000150484252
1162,流行る,0.0058836000300968505
1163,浮かぶ,0.0058836000300968505
1164,浴びる,0.0029418000150484252
1165,海,0.01765080009029055
1166,海岸,0.008825400045145275
1167,消える,0.03824340019562952
1168,消す,0.0029418000150484252
1169,涙,0.008825400045145275
1170,深い,0.0029418000150484252
1171,混ぜる,0.0029418000150484252
1172,混血,0.014709000075242125
1173,添える,0.0029418000150484252
1174,渋谷,0.0058836000300968505
1175,渚,0.0029418000150484252
1176,渡り鳥,0.0029418000150484252
1177,渡る,0.0029418000150484252
1178,湖,0.0029418000150484252
1179,満たす,0.008825400045145275
1180,満天,0.0029418000150484252
1181,溜まる,0.0029418000150484252
1182,溜息,0.0058836000300968505
1183,溢れる,0.0029418000150484252
1184,滅ぼす,0.0029418000150484252
1185,滲む,0.0029418000150484252
1186,漂う,0.0058836000300968505
1187,漬け,0.0029418000150484252
1188,潜める,0.008825400045145275
1189,潜る,0.052952400270871655
1190,濡れる,0.0029418000150484252
1191,灯,0.0029418000150484252
1192,為,0.0029418000150484252
1193,無い,0.011767200060193701
1194,無くなる,0.0029418000150484252
1195,無表情,0.0058836000300968505
1196,無邪気,0.0058836000300968505
1197,無駄,0.011767200060193701
1198,焼ける,0.0029418000150484252
1199,煙草,0.0029418000150484252
1200,照らす,0.01765080009029055
1201,熱,0.014709000075242125
1202,熱愛,0.0029418000150484252
1203,熱狂,0.011767200060193701
1204,燃える,0.0058836000300968505
1205,爆弾,0.0029418000150484252
1206,爆撃,0.0029418000150484252
1207,爆発,0.0029418000150484252
1208,爪,0.0029418000150484252
1209,父さん,0.0029418000150484252
1210,牛乳,0.0029418000150484252
1211,物語,0.0058836000300968505
1212,特別,0.0029418000150484252
1213,犬,0.0058836000300968505
1214,狼,0.0029418000150484252
1215,猫,0.02941800015048425
1216,猿,0.0058836000300968505
1217,王,0.0029418000150484252
1218,理由,0.0029418000150484252
1219,瓶,0.0029418000150484252
1220,甘い,0.0029418000150484252
1221,生きる,0.008825400045145275
1222,生き方,0.0029418000150484252
1223,生き物,0.0029418000150484252
1224,生まれる,0.020592600105338976
1225,産,0.0029418000150484252
1226,用,0.0029418000150484252
1227,田舎道,0.01765080009029055
1228,男,0.0029418000150484252
1229,画面,0.0029418000150484252
1230,畑,0.0029418000150484252
1231,異国,0.0029418000150484252
1232,異常,0.0058836000300968505
1233,疑う,0.0058836000300968505
1234,疲れる,0.011767200060193701
1235,病名,0.0058836000300968505
1236,痛む,0.0058836000300968505
1237,登る,0.0058836000300968505
1238,白,0.0029418000150484252
1239,白い,0.008825400045145275
1240,白人,0.008825400045145275
1241,百,0.0058836000300968505
1242,皆口,0.0029418000150484252
1243,盗む,0.011767200060193701
1244,目,0.04118520021067795
1245,目指す,0.014709000075242125
1246,目配せ,0.0029418000150484252
1247,盲目,0.0029418000150484252
1248,直系,0.0029418000150484252
1249,相手,0.008825400045145275
1250,真っ赤,0.0058836000300968505
1251,真ん中,0.0058836000300968505
1252,真似る,0.008825400045145275
1253,真実,0.0029418000150484252
1254,真理,0.0029418000150484252
1255,真面目,0.0029418000150484252
1256,眠たい,0.0029418000150484252
1257,眠り,0.0029418000150484252
1258,眠る,0.008825400045145275
1259,眠れる,0.008825400045145275
1260,眩しい,0.0029418000150484252
1261,眺める,0.020592600105338976
1262,眼,0.0029418000150484252
1263,眼差し,0.0029418000150484252
1264,着る,0.01765080009029055
1265,睨む,0.0029418000150484252
1266,瞬間,0.008825400045145275
1267,瞳,0.01765080009029055
1268,知る,0.04118520021067795
1269,知れる,0.0058836000300968505
1270,知之,0.02941800015048425
1271,短い,0.0029418000150484252
1272,石,0.0029418000150484252
1273,砂,0.01765080009029055
1274,砂漠,0.0029418000150484252
1275,破れる,0.0029418000150484252
1276,破局,0.0029418000150484252
1277,破裂,0.0029418000150484252
1278,確か,0.008825400045145275
1279,祈り,0.0058836000300968505
1280,祈る,0.0058836000300968505
1281,神様,0.011767200060193701
1282,禁断症状,0.0029418000150484252
1283,穏やか,0.011767200060193701
1284,空,0.17356620088785707
1285,空き缶,0.0029418000150484252
1286,空っぽ,0.0029418000150484252
1287,突き刺さる,0.0029418000150484252
1288,突き抜ける,0.0029418000150484252
1289,突っ込む,0.0029418000150484252
1290,窓,0.008825400045145275
1291,窓辺,0.0029418000150484252
1292,立ち去る,0.0058836000300968505
1293,立ち止まる,0.01765080009029055
1294,立つ,0.0029418000150484252
1295,笑い,0.0058836000300968505
1296,笑う,0.03824340019562952
1297,笑える,0.0029418000150484252
1298,笑み,0.0029418000150484252
1299,笑顔,0.01765080009029055
1300,筑豊本線,0.0029418000150484252
1301,簡単,0.0029418000150484252
1302,粉々,0.0029418000150484252
1303,精神,0.0058836000300968505
1304,約束,0.008825400045145275
1305,紅茶,0.0029418000150484252
1306,純白,0.0058836000300968505
1307,純血,0.01765080009029055
1308,紙切れ,0.0029418000150484252
1309,素敵,0.008825400045145275
1310,素早い,0.0029418000150484252
1311,素晴らしい,0.0058836000300968505
1312,素直,0.0058836000300968505
1313,紡ぐ,0.008825400045145275
1314,紳士,0.0029418000150484252
1315,終える,0.0029418000150484252
1316,終わる,0.011767200060193701
1317,終末,0.0029418000150484252
1318,組む,0.01765080009029055
1319,絶対,0.0029418000150484252
1320,続き,0.0029418000150484252
1321,続く,0.02941800015048425
1322,続ける,0.011767200060193701
1323,綺麗,0.01765080009029055
1324,線,0.0029418000150484252
1325,線路,0.0029418000150484252
1326,繋ぐ,0.0029418000150484252
1327,繰り返す,0.011767200060193701
1328,置く,0.0029418000150484252
1329,罵声,0.0029418000150484252
1330,美しい,0.014709000075242125
1331,美女,0.0058836000300968505
1332,群れる,0.0058836000300968505
1333,羽,0.0029418000150484252
1334,考える,0.023534400120387402
1335,者,0.0029418000150484252
1336,耳,0.014709000075242125
1337,聖者,0.0029418000150484252
1338,聞く,0.020592600105338976
1339,聴く,0.023534400120387402
1340,肌,0.011767200060193701
1341,肌色,0.0029418000150484252
1342,肩,0.014709000075242125
1343,背中,0.0029418000150484252
1344,胸,0.04118520021067795
1345,能,0.0029418000150484252
1346,脅す,0.0029418000150484252
1347,腕,0.0029418000150484252
1348,腹,0.0058836000300968505
1349,膜,0.0029418000150484252
1350,膨らむ,0.008825400045145275
1351,臆病,0.0029418000150484252
1352,臆病者,0.0029418000150484252
1353,臍,0.0029418000150484252
1354,自分,0.008825400045145275
1355,自由,0.0029418000150484252
1356,自販機,0.0029418000150484252
1357,自転車,0.0029418000150484252
1358,舞い上がる,0.0029418000150484252
1359,舞う,0.01765080009029055
1360,舟,0.008825400045145275
1361,色,0.0353016001805811
1362,花,0.044127000225726375
1363,苦しい,0.0029418000150484252
1364,苦手,0.0029418000150484252
1365,草,0.0029418000150484252
1366,荒れる,0.0029418000150484252
1367,荒れ果てる,0.0029418000150484252
1368,荻窪,0.0029418000150484252
1369,落ちる,0.0058836000300968505
1370,落つ,0.0058836000300968505
1371,薄い,0.0029418000150484252
1372,薄っぺら,0.0029418000150484252
1373,藍色,0.011767200060193701
1374,虹,0.0058836000300968505
1375,血,0.008825400045145275
1376,血管,0.0029418000150484252
1377,行う,0.0029418000150484252
1378,行き先,0.0058836000300968505
1379,行く,0.1264974006470823
1380,行ける,0.011767200060193701
1381,行為,0.0029418000150484252
1382,街,0.052952400270871655
1383,街宣,0.0058836000300968505
1384,街角,0.0058836000300968505
1385,街頭,0.0058836000300968505
1386,表情,0.0029418000150484252
1387,裏切る,0.0029418000150484252
1388,裸,0.0058836000300968505
1389,裸足,0.0029418000150484252
1390,西,0.0058836000300968505
1391,西荻南,0.0029418000150484252
1392,見え,0.0029418000150484252
1393,見える,0.023534400120387402
1394,見せる,0.0029418000150484252
1395,見つかる,0.0029418000150484252
1396,見つける,0.04118520021067795
1397,見つめる,0.0029418000150484252
1398,見る,0.047068800240774804
1399,見上げる,0.014709000075242125
1400,見下ろす,0.0029418000150484252
1401,見出せる,0.0029418000150484252
1402,見失う,0.0029418000150484252
1403,見慣れる,0.0029418000150484252
1404,見飽きる,0.0029418000150484252
1405,視界,0.0029418000150484252
1406,覗く,0.0029418000150484252
1407,覚える,0.008825400045145275
1408,覚める,0.0029418000150484252
1409,親,0.0029418000150484252
1410,触る,0.0029418000150484252
1411,触れる,0.014709000075242125
1412,言う,0.0588360003009685
1413,言える,0.01765080009029055
1414,言葉,0.01765080009029055
1415,訊ねる,0.0029418000150484252
1416,訪れる,0.0029418000150484252
1417,許し,0.0029418000150484252
1418,許す,0.01765080009029055
1419,話,0.0029418000150484252
1420,話す,0.0029418000150484252
1421,話題,0.0058836000300968505
1422,誌,0.0029418000150484252
1423,認める,0.0029418000150484252
1424,誘う,0.0029418000150484252
1425,誰,0.11473020058688858
1426,誰か,0.008825400045145275
1427,調子,0.0029418000150484252
1428,論,0.0029418000150484252
1429,諦める,0.011767200060193701
1430,議員,0.0058836000300968505
1431,豚,0.008825400045145275
1432,貫,0.0029418000150484252
1433,貰う,0.0029418000150484252
1434,買う,0.008825400045145275
1435,買える,0.0029418000150484252
1436,資本,0.0029418000150484252
1437,賛美,0.0029418000150484252
1438,赤い,0.008825400045145275
1439,赤ちゃん,0.0029418000150484252
1440,赤毛,0.008825400045145275
1441,走り出せる,0.0029418000150484252
1442,走る,0.03235980016553268
1443,起きる,0.0029418000150484252
1444,起こす,0.008825400045145275
1445,起こる,0.0029418000150484252
1446,超える,0.0029418000150484252
1447,超新星,0.011767200060193701
1448,越える,0.0058836000300968505
1449,趣味,0.0029418000150484252
1450,足,0.014709000075242125
1451,路上,0.008825400045145275
1452,跳ねる,0.0029418000150484252
1453,踊る,0.044127000225726375
1454,蹴る,0.011767200060193701
1455,蹴飛ばす,0.0029418000150484252
1456,身,0.0029418000150484252
1457,車,0.0058836000300968505
1458,車椅子,0.0029418000150484252
1459,車窓,0.0029418000150484252
1460,転がす,0.0029418000150484252
1461,転ぶ,0.0029418000150484252
1462,輝き,0.014709000075242125
1463,輝く,0.020592600105338976
1464,輪郭,0.0029418000150484252
1465,辛い,0.0029418000150484252
1466,込める,0.0029418000150484252
1467,辿る,0.008825400045145275
1468,迎える,0.0029418000150484252
1469,近づく,0.0029418000150484252
1470,返す,0.011767200060193701
1471,迷い,0.0058836000300968505
1472,迷い込む,0.0058836000300968505
1473,迷子,0.0029418000150484252
1474,迷惑,0.0029418000150484252
1475,追いかける,0.008825400045145275
1476,追い掛ける,0.0058836000300968505
1477,追う,0.0029418000150484252
1478,逃がす,0.0029418000150484252
1479,逃げる,0.0029418000150484252
1480,逃げ場,0.0029418000150484252
1481,透ける,0.0058836000300968505
1482,途中,0.0029418000150484252
1483,途切れる,0.0029418000150484252
1484,通り,0.026476200135435828
1485,通り過ぎる,0.0029418000150484252
1486,通わす,0.0058836000300968505
1487,速い,0.011767200060193701
1488,速報,0.0029418000150484252
1489,連れる,0.023534400120387402
1490,連続,0.0029418000150484252
1491,週刊,0.0029418000150484252
1492,週末,0.0058836000300968505
1493,週間,0.0029418000150484252
1494,進む,0.0058836000300968505
1495,遅れる,0.0029418000150484252
1496,遊ぶ,0.014709000075242125
1497,運ぶ,0.0058836000300968505
1498,過ぎる,0.0353016001805811
1499,道,0.008825400045145275
1500,道玄坂,0.0029418000150484252
1501,違い,0.0029418000150484252
1502,違う,0.0058836000300968505
1503,遠い,0.03824340019562952
1504,遠く,0.0029418000150484252
1505,遣う,0.0029418000150484252
1506,適当,0.0029418000150484252
1507,選ぶ,0.0029418000150484252
1508,部屋,0.02941800015048425
1509,都会,0.01765080009029055
1510,醜い,0.0058836000300968505
1511,重たい,0.0029418000150484252
1512,野郎,0.0029418000150484252
1513,金,0.0029418000150484252
1514,針,0.0029418000150484252
1515,釣り,0.0029418000150484252
1516,銀河,0.008825400045145275
1517,錆びる,0.0058836000300968505
1518,鍵,0.0029418000150484252
1519,鎖,0.0058836000300968505
1520,鏡,0.0058836000300968505
1521,鐘,0.0029418000150484252
1522,長い,0.008825400045145275
1523,閉じる,0.008825400045145275
1524,閉じ込める,0.0029418000150484252
1525,開ける,0.0029418000150484252
1526,間違う,0.008825400045145275
1527,間違える,0.0029418000150484252
1528,闇,0.008825400045145275
1529,降り注ぐ,0.0058836000300968505
1530,降る,0.011767200060193701
1531,限,0.0029418000150484252
1532,限り,0.0029418000150484252
1533,隅,0.008825400045145275
1534,階,0.0029418000150484252
1535,階段,0.0058836000300968505
1536,隠し事,0.0058836000300968505
1537,隠し持つ,0.0029418000150484252
1538,隠す,0.0029418000150484252
1539,隠れる,0.0029418000150484252
1540,隣,0.008825400045145275
1541,集まる,0.0029418000150484252
1542,集める,0.0029418000150484252
1543,離れ離れ,0.0058836000300968505
1544,雨,0.01765080009029055
1545,雪,0.0029418000150484252
1546,雲,0.014709000075242125
1547,電話,0.0058836000300968505
1548,電車,0.008825400045145275
1549,青,0.0029418000150484252
1550,青い,0.0353016001805811
1551,革命,0.008825400045145275
1552,靴,0.0029418000150484252
1553,音,0.04118520021067795
1554,音楽,0.01765080009029055
1555,響かせる,0.0029418000150484252
1556,響く,0.011767200060193701
1557,頃,0.02941800015048425
1558,頑張る,0.0029418000150484252
1559,頬,0.0058836000300968505
1560,頭,0.011767200060193701
1561,顔,0.0353016001805811
1562,風,0.08825400045145275
1563,風の音,0.0029418000150484252
1564,風俗,0.0029418000150484252
1565,風邪,0.0029418000150484252
1566,飛ばす,0.0029418000150484252
1567,飛びこむ,0.0029418000150484252
1568,飛び交う,0.0029418000150484252
1569,飛び出す,0.0029418000150484252
1570,飛ぶ,0.026476200135435828
1571,飛行機雲,0.0029418000150484252
1572,食べる,0.0029418000150484252
1573,食事,0.0029418000150484252
1574,飼う,0.0029418000150484252
1575,館,0.0029418000150484252
1576,香り,0.0029418000150484252
1577,馬鹿,0.008825400045145275
1578,馴らす,0.0029418000150484252
1579,馴れ合う,0.0058836000300968505
1580,駅,0.0058836000300968505
1581,騒ぐ,0.020592600105338976
1582,騙す,0.008825400045145275
1583,驚く,0.0029418000150484252
1584,高い,0.0029418000150484252
1585,高らか,0.0058836000300968505
1586,高円寺,0.0029418000150484252
1587,高原,0.0029418000150484252
1588,高速,0.0029418000150484252
1589,高鳴る,0.0029418000150484252
1590,髪,0.008825400045145275
1591,髪の毛,0.0029418000150484252
1592,魂,0.0029418000150484252
1593,魔女,0.0058836000300968505
1594,魔法,0.0058836000300968505
1595,魚,0.0058836000300968505
1596,鮮やか,0.0029418000150484252
1597,鳥,0.011767200060193701
1598,鳴らす,0.020592600105338976
1599,鳴る,0.008825400045145275
1600,黄昏,0.0029418000150484252
1601,黄色,0.0029418000150484252
1602,黒,0.0029418000150484252
1603,黒ずむ,0.0029418000150484252
1604,鼓動,0.0058836000300968505
1605,鼻,0.0029418000150484252
1606,０,0.1412064007223244
1607,１,0.047068800240774804
1608,３,0.0353016001805811
1609,５,0.0029418000150484252
1610,６,0.008825400045145275
